Date,EventCode,ActionGeo_FullName,ActionGeo_Lat,ActionGeo_Long,AvgTone
2024-07-30,90,"Chicago, Illinois, United States",41.85,-87.6501,1.92837465564738
2024-07-30,90,"Chicago, Illinois, United States",41.85,-87.6501,-7.14285714285715
2024-07-30,111,"Chicago, Illinois, United States",41.85,-87.6501,-2.59336099585062
2024-07-30,90,"Chicago, Illinois, United States",41.85,-87.6501,-0.67372473532243
2024-07-30,111,"Chicago, Illinois, United States",41.85,-87.6501,0.1779359430605
2024-07-30,111,"Chicago, Illinois, United States",41.85,-87.6501,-3.68421052631579
2024-07-30,133,"City Of Chicago, Illinois, United States",41.8368,-87.6845,-5.0761421319797
2024-07-30,90,"Chicago, Illinois, United States",41.85,-87.6501,0.80428954423592
2024-07-30,90,"Chicago, Illinois, United States",41.85,-87.6501,-1.97183098591549
2024-07-30,111,"Chicago, Illinois, United States",41.85,-87.6501,-2.70574971815107
2024-07-30,90,"Chicago, Illinois, United States",41.85,-87.6501,6.03015075376884
2024-07-30,141,"Chicago, Illinois, United States",41.85,-87.6501,-3.38164251207729
2024-07-30,141,"Chicago, Illinois, United States",41.85,-87.6501,6.8273092369478
2024-07-30,111,"Chicago, Illinois, United States",41.85,-87.6501,-2.53736875713727
2024-07-30,141,"Chicago, Illinois, United States",41.85,-87.6501,-1.92513368983957
2024-07-30,90,"Chicago, Illinois, United States",41.85,-87.6501,-7.47078513471955
2024-07-30,90,"Chicago, Illinois, United States",41.85,-87.6501,-2.19315853312786
2024-07-30,111,"Chicago, Illinois, United States",41.85,-87.6501,-4.71976401179942
2024-07-30,90,"Chicago, Illinois, United States",41.85,-87.6501,-3.23383084577115
2024-07-30,114,"Chicago, Illinois, United States",41.85,-87.6501,-1.1516633792399
2024-07-30,141,"Chicago, Illinois, United States",41.85,-87.6501,1.16065974343311
2024-07-30,90,"Chicago, Illinois, United States",41.85,-87.6501,0.0
2024-07-30,141,"Chicago, Illinois, United States",41.85,-87.6501,1.16065974343311
2024-07-30,111,"Chicago, Illinois, United States",41.85,-87.6501,-0.72169210100245
2024-07-30,141,"Chicago, Illinois, United States",41.85,-87.6501,0.674566806922403
2024-07-30,111,"Chicago, Illinois, United States",41.85,-87.6501,-5.79345088161209
2024-07-30,111,"Chicago, Illinois, United States",41.85,-87.6501,-0.81190798376184
2024-07-30,182,"Chicago, Illinois, United States",41.85,-87.6501,-6.59340659340659
2024-07-30,1243,"Chicago, Illinois, United States",41.85,-87.6501,-3.66954538429475
2024-07-30,111,"Chicago, Illinois, United States",41.85,-87.6501,-1.19521912350597
2024-07-30,90,"Chicago, Illinois, United States",41.85,-87.6501,0.80428954423592
2024-07-30,111,"Chicago, Illinois, United States",41.85,-87.6501,-0.72115384615385
2024-07-30,111,"Chicago, Illinois, United States",41.85,-87.6501,-1.432664756447
2024-07-30,111,"Chicago, Illinois, United States",41.85,-87.6501,-0.72169210100245
2024-07-30,90,"Chicago, Illinois, United States",41.85,-87.6501,0.80428954423592
2024-07-30,90,"Chicago, Illinois, United States",41.85,-87.6501,-7.14285714285715
2024-07-30,111,"Chicago, Illinois, United States",41.85,-87.6501,-0.72115384615385
2024-07-30,111,"Chicago, Illinois, United States",41.85,-87.6501,0.8298755186722
2024-07-30,141,"Chicago, Illinois, United States",41.85,-87.6501,-3.38164251207729
2024-07-30,141,"Chicago, Illinois, United States",41.85,-87.6501,-3.38164251207729
2024-07-30,111,"Chicago, Illinois, United States",41.85,-87.6501,-4.27927927927928
2024-07-30,111,"Chicago, Illinois, United States",41.85,-87.6501,-4.27927927927928
2024-07-30,111,"Chicago, Illinois, United States",41.85,-87.6501,-0.38684719535783
2024-07-30,141,"Chicago, Illinois, United States",41.85,-87.6501,-3.38164251207729
2024-07-30,111,"Chicago, Illinois, United States",41.85,-87.6501,-3.68421052631579
2024-07-30,111,"Chicago, Illinois, United States",41.85,-87.6501,-1.432664756447
2024-07-30,111,"Chicago, Illinois, United States",41.85,-87.6501,-5.04103165298945
2024-07-30,111,"Chicago, Illinois, United States",41.85,-87.6501,1.12359550561797
2024-07-30,90,"Chicago, Illinois, United States",41.85,-87.6501,-3.96825396825397
2024-07-30,90,"Chicago, Illinois, United States",41.85,-87.6501,0.80428954423592
2024-07-30,141,"University Of Illinois At Chicago, Illinois, United States",41.872,-87.6492,0.6993006993007
2024-07-29,90,"Chicago, Illinois, United States",41.85,-87.6501,6.12350074962518
2024-07-29,111,"Chicago, Illinois, United States",41.85,-87.6501,1.55172413793103
2024-07-29,182,"Chicago, Illinois, United States",41.85,-87.6501,-4.59433040078201
2024-07-29,141,"Chicago, Illinois, United States",41.85,-87.6501,4.22535211267606
2024-07-29,175,"Chicago, Illinois, United States",41.85,-87.6501,-3.99429386590584
2024-07-29,111,"Chicago, Illinois, United States",41.85,-87.6501,-5.8641975308642
2024-07-29,141,"Chicago, Illinois, United States",41.85,-87.6501,-7.90729379686435
2024-07-29,111,"Chicago, Illinois, United States",41.85,-87.6501,1.26939351198872
2024-07-29,182,"Chicago, Illinois, United States",41.85,-87.6501,-4.59433040078201
2024-07-29,90,"Chicago, Illinois, United States",41.85,-87.6501,-8.67709815078235
2024-07-29,141,"Smith Park, Illinois, United States",41.8923,-87.6903,-8.71794871794868
2024-07-29,141,"Chicago, Illinois, United States",41.85,-87.6501,-2.0979020979021
2024-07-29,143,"Chicago, Illinois, United States",41.85,-87.6501,-3.15789473684211
2024-07-29,141,"Chicago, Illinois, United States",41.85,-87.6501,-2.46913580246914
2024-07-29,111,"Chicago, Illinois, United States",41.85,-87.6501,1.26939351198872
2024-07-29,111,"Chicago, Illinois, United States",41.85,-87.6501,-1.13430060564406
2024-07-29,141,"Chicago, Illinois, United States",41.85,-87.6501,4.22535211267606
2024-07-29,111,"Chicago, Illinois, United States",41.85,-87.6501,-5.05198405822214
2024-07-29,114,"Chicago, Illinois, United States",41.85,-87.6501,-6.31970260223048
2024-07-29,90,"Chicago, Illinois, United States",41.85,-87.6501,-7.72754201164621
2024-07-29,114,"Chicago, Illinois, United States",41.85,-87.6501,-2.0109689213894
2024-07-29,111,"Chicago, Illinois, United States",41.85,-87.6501,0.0649320607219534
2024-07-29,141,"Chicago, Illinois, United States",41.85,-87.6501,1.71058062008917
2024-07-29,90,"Lincoln Park, Illinois, United States",41.9217,-87.6478,-5.26315789473684
2024-07-29,1723,"Chicago, Illinois, United States",41.85,-87.6501,4.364694471387
2024-07-29,90,"Chicago, Illinois, United States",41.85,-87.6501,-5.61139028475712
2024-07-29,90,"Chicago, Illinois, United States",41.85,-87.6501,-7.5187969924812
2024-07-29,90,"Chicago, Illinois, United States",41.85,-87.6501,4.364694471387
2024-07-29,141,"Chicago, Illinois, United States",41.85,-87.6501,-7.90729379686435
2024-07-29,111,"Chicago, Illinois, United States",41.85,-87.6501,-3.74449339207049
2024-07-29,145,"Chicago, Illinois, United States",41.85,-87.6501,-3.99429386590584
2024-07-29,114,"Chicago, Illinois, United States",41.85,-87.6501,-2.0109689213894
2024-07-29,111,"Chicago, Illinois, United States",41.85,-87.6501,0.75258701787395
2024-07-29,114,"Chicago, Illinois, United States",41.85,-87.6501,-2.0109689213894
2024-07-29,111,"Chicago, Illinois, United States",41.85,-87.6501,1.26939351198872
2024-07-29,90,"Chicago, Illinois, United States",41.85,-87.6501,0.630744319111116
2024-07-29,111,"Chicago, Illinois, United States",41.85,-87.6501,-3.74449339207049
2024-07-29,111,"Chicago, Illinois, United States",41.85,-87.6501,1.55172413793103
2024-07-28,111,"Chicago, Illinois, United States",41.85,-87.6501,0.0886958356728475
2024-07-28,111,"Chicago, Illinois, United States",41.85,-87.6501,-0.193108863331945
2024-07-28,141,"Chicago, Illinois, United States",41.85,-87.6501,-2.87092534980742
2024-07-28,141,"Chicago, Illinois, United States",41.85,-87.6501,-6.02739726027398
2024-07-28,111,"Chicago, Illinois, United States",41.85,-87.6501,4.27631578947368
2024-07-28,90,"Chicago, Illinois, United States",41.85,-87.6501,1.27462340672075
2024-07-28,141,"Chicago, Illinois, United States",41.85,-87.6501,2.2271714922049
2024-07-28,111,"Chicago, Illinois, United States",41.85,-87.6501,2.2271714922049
2024-07-28,90,"Chicago, Illinois, United States",41.85,-87.6501,0.373134328358209
2024-07-28,90,"Chicago, Illinois, United States",41.85,-87.6501,-6.05612998522895
2024-07-28,90,"Chicago, Illinois, United States",41.85,-87.6501,0.373134328358209
2024-07-28,111,"Chicago, Illinois, United States",41.85,-87.6501,-3.48432055749129
2024-07-28,141,"Chicago, Illinois, United States",41.85,-87.6501,-3.68932038834952
2024-07-28,111,"Chicago, Illinois, United States",41.85,-87.6501,2.2271714922049
2024-07-28,90,"Chicago, Illinois, United States",41.85,-87.6501,1.27462340672075
2024-07-28,1043,"Chicago, Illinois, United States",41.85,-87.6501,-2.89296046287368
2024-07-28,111,"Chicago, Illinois, United States",41.85,-87.6501,-3.58055230020214
2024-07-28,143,"Chicago, Illinois, United States",41.85,-87.6501,-4.31034482758621
2024-07-28,141,"Chicago, Illinois, United States",41.85,-87.6501,2.2271714922049
2024-07-28,90,"Chicago, Illinois, United States",41.85,-87.6501,-2.41618472631158
2024-07-28,111,"Chicago, Illinois, United States",41.85,-87.6501,2.2271714922049
2024-07-27,141,"Chicago, Illinois, United States",41.85,-87.6501,-5.85305105853051
2024-07-27,90,"Chicago, Illinois, United States",41.85,-87.6501,-2.76589065213425
2024-07-27,111,"Chicago, Illinois, United States",41.85,-87.6501,-0.13802622498275
2024-07-27,141,"Chicago, Illinois, United States",41.85,-87.6501,-2.33356211393274
2024-07-27,183,"Chicago, Illinois, United States",41.85,-87.6501,-12.1550671550672
2024-07-27,183,"Chicago, Illinois, United States",41.85,-87.6501,-12.1550671550672
2024-07-27,183,"Chicago, Illinois, United States",41.85,-87.6501,-12.1550671550672
2024-07-27,90,"Chicago, Illinois, United States",41.85,-87.6501,-5.81257413997628
2024-07-27,90,"North Pond, Illinois, United States",41.928,-87.6371,-1.70454545454545
2024-07-27,141,"Chicago, Illinois, United States",41.85,-87.6501,-3.53256692711668
2024-07-27,111,"Chicago, Illinois, United States",41.85,-87.6501,-9.92555831265505
2024-07-27,111,"Chicago, Illinois, United States",41.85,-87.6501,-0.1352897868443
2024-07-27,90,"Chicago, Illinois, United States",41.85,-87.6501,-1.85185185185185
2024-07-27,111,"Chicago, Illinois, United States",41.85,-87.6501,2.66393442622951
2024-07-27,111,"Chicago, Illinois, United States",41.85,-87.6501,-3.70370370370371
2024-07-27,90,"Chicago, Illinois, United States",41.85,-87.6501,-1.85185185185185
2024-07-27,111,"Chicago, Illinois, United States",41.85,-87.6501,0.34940600978337
2024-07-27,141,"Chicago, Illinois, United States",41.85,-87.6501,-5.83657587548638
2024-07-27,114,"Chicago, Illinois, United States",41.85,-87.6501,-1.19331742243436
2024-07-27,91,"Chicago, Illinois, United States",41.85,-87.6501,-5.54455445544555
2024-07-27,141,"Chicago, Illinois, United States",41.85,-87.6501,-5.83657587548638
2024-07-26,90,"Chicago, Illinois, United States",41.85,-87.6501,-0.18214936247724
2024-07-26,111,"Chicago, Illinois, United States",41.85,-87.6501,1.99937749297836
2024-07-26,90,"Chicago, Illinois, United States",41.85,-87.6501,-6.353591160221
2024-07-26,90,"Chicago, Illinois, United States",41.85,-87.6501,-6.10955666737802
2024-07-26,90,"Chicago, Illinois, United States",41.85,-87.6501,-6.10955666737802
2024-07-26,90,"Chicago, Illinois, United States",41.85,-87.6501,-5.86552217453505
2024-07-26,114,"Chicago, Illinois, United States",41.85,-87.6501,0.73891625615763
2024-07-26,133,"Chicago, Illinois, United States",41.85,-87.6501,-0.9478672985782
2024-07-26,133,"Chicago, Illinois, United States",41.85,-87.6501,-1.33333333333334
2024-07-26,90,"Chicago, Illinois, United States",41.85,-87.6501,-6.10955666737802
2024-07-26,91,"Chicago, Illinois, United States",41.85,-87.6501,-5.53359683794467
2024-07-26,114,"Chicago, Illinois, United States",41.85,-87.6501,-0.9478672985782
2024-07-26,90,"Chicago, Illinois, United States",41.85,-87.6501,-6.10955666737802
2024-07-26,114,"Chicago, Illinois, United States",41.85,-87.6501,0.73891625615763
2024-07-26,111,"Chicago, Illinois, United States",41.85,-87.6501,2.70618556701031
2024-07-26,90,"Chicago, Illinois, United States",41.85,-87.6501,-7.6845298281092
2024-07-26,111,"Chicago, Illinois, United States",41.85,-87.6501,-4.48979591836735
2024-07-26,1053,"Chicago, Illinois, United States",41.85,-87.6501,-7.19602977667494
2024-07-26,133,"Union Park, Illinois, United States",41.8839,-87.6648,-1.33333333333334
2024-07-26,133,"Union Park, Illinois, United States",41.8839,-87.6648,-1.33333333333334
2024-07-26,111,"Chicago, Illinois, United States",41.85,-87.6501,-1.5130674002751
2024-07-26,133,"Chicago, Illinois, United States",41.85,-87.6501,-2.66535044422508
2024-07-26,114,"Chicago, Illinois, United States",41.85,-87.6501,0.73891625615763
2024-07-26,90,"Chicago, Illinois, United States",41.85,-87.6501,2.64576742402453
2024-07-26,1053,"Chicago, Illinois, United States",41.85,-87.6501,-7.26426014750309
2024-07-26,111,"Chicago, Illinois, United States",41.85,-87.6501,-2.09608173358288
2024-07-26,141,"Daley Center, Illinois, United States",41.8842,-87.6303,-5.03455083909181
2024-07-26,90,"Chicago, Illinois, United States",41.85,-87.6501,1.76472114810682
2024-07-26,90,"Chicago, Illinois, United States",41.85,-87.6501,-7.71276595744679
2024-07-26,141,"Daley Center, Illinois, United States",41.8842,-87.6303,-5.03455083909181
2024-07-26,1053,"Chicago, Illinois, United States",41.85,-87.6501,-7.19602977667494
2024-07-26,114,"Chicago, Illinois, United States",41.85,-87.6501,-0.9478672985782
2024-07-26,111,"Chicago, Illinois, United States",41.85,-87.6501,-6.96999031945789
2024-07-25,90,"Chicago, Illinois, United States",41.85,-87.6501,-2.83630470016207
2024-07-25,90,"Chicago, Illinois, United States",41.85,-87.6501,-2.47167868177137
2024-07-25,183,"Chicago, Illinois, United States",41.85,-87.6501,-4.52054794520548
2024-07-25,111,"Chicago, Illinois, United States",41.85,-87.6501,1.92533564410261
2024-07-25,143,"Chicago, Illinois, United States",41.85,-87.6501,0.79365079365079
2024-07-25,90,"Chicago, Illinois, United States",41.85,-87.6501,-2.47167868177137
2024-07-25,141,"Chicago, Illinois, United States",41.85,-87.6501,-6.76392572944297
2024-07-25,111,"Chicago, Illinois, United States",41.85,-87.6501,-1.23583934088569
2024-07-25,111,"Chicago, Illinois, United States",41.85,-87.6501,-0.76408787010506
2024-07-25,141,"Chicago, Illinois, United States",41.85,-87.6501,-0.28419358681584
2024-07-25,141,"Chicago, Illinois, United States",41.85,-87.6501,-0.28419358681584
2024-07-25,111,"Chicago, Illinois, United States",41.85,-87.6501,-6.08633444561839
2024-07-25,111,"Chicago, Illinois, United States",41.85,-87.6501,-0.92449922958397
2024-07-25,111,"Chicago, Illinois, United States",41.85,-87.6501,-1.23583934088569
2024-07-25,111,"Chicago, Illinois, United States",41.85,-87.6501,2.01439298390531
2024-07-25,114,"Chicago, Illinois, United States",41.85,-87.6501,-0.93023255813953
2024-07-25,183,"Chicago, Illinois, United States",41.85,-87.6501,-4.52054794520548
2024-07-25,133,"Chicago, Illinois, United States",41.85,-87.6501,2.0121644170374
2024-07-25,133,"Union Park, Illinois, United States",41.8839,-87.6648,-1.25213431986341
2024-07-25,133,"Union Park, Illinois, United States",41.8839,-87.6648,-1.25213431986341
2024-07-25,141,"Chicago, Illinois, United States",41.85,-87.6501,-4.82427055702918
2024-07-25,111,"Chicago, Illinois, United States",41.85,-87.6501,2.01257493573051
2024-07-25,90,"Chicago, Illinois, United States",41.85,-87.6501,-3.33333333333333
2024-07-25,133,"Chicago, Illinois, United States",41.85,-87.6501,-0.93023255813953
2024-07-25,90,"Chicago, Illinois, United States",41.85,-87.6501,-4.04411764705882
2024-07-25,114,"Chicago, Illinois, United States",41.85,-87.6501,-4.10958904109589
2024-07-25,90,"Chicago, Illinois, United States",41.85,-87.6501,-2.83630470016207
2024-07-25,111,"Chicago, Illinois, United States",41.85,-87.6501,4.94047154126823
2024-07-25,143,"Chicago, Illinois, United States",41.85,-87.6501,-2.94117647058824
2024-07-25,90,"Chicago, Illinois, United States",41.85,-87.6501,-3.31262939958592
2024-07-25,143,"Chicago, Illinois, United States",41.85,-87.6501,0.79365079365079
2024-07-25,90,"Chicago, Illinois, United States",41.85,-87.6501,-4.52054794520548
2024-07-25,90,"Chicago, Illinois, United States",41.85,-87.6501,-4.14947899445115
2024-07-25,90,"Chicago, Illinois, United States",41.85,-87.6501,-1.80327868852459
2024-07-25,114,"Chicago, Illinois, United States",41.85,-87.6501,-0.824968146798603
2024-07-25,111,"Chicago, Illinois, United States",41.85,-87.6501,-2.37978343822132
2024-07-25,133,"Chicago, Illinois, United States",41.85,-87.6501,1.94085027726432
2024-07-25,114,"Chicago, Illinois, United States",41.85,-87.6501,-10.6995884773662
2024-07-25,133,"Chicago, Illinois, United States",41.85,-87.6501,1.94762383570056
2024-07-25,141,"Chicago, Illinois, United States",41.85,-87.6501,2.03678935724249
2024-07-25,133,"Chicago, Illinois, United States",41.85,-87.6501,-2.18390804597701
2024-07-25,111,"Chicago, Illinois, United States",41.85,-87.6501,1.95439739413681
2024-07-25,90,"Chicago, Illinois, United States",41.85,-87.6501,-6.23342175066313
2024-07-25,133,"Chicago, Illinois, United States",41.85,-87.6501,1.94085027726432
2024-07-25,141,"Chicago, Illinois, United States",41.85,-87.6501,-0.28419358681584
2024-07-25,90,"Chicago, Illinois, United States",41.85,-87.6501,-6.23342175066313
2024-07-25,133,"Chicago, Illinois, United States",41.85,-87.6501,1.94085027726432
2024-07-25,114,"Chicago, Illinois, United States",41.85,-87.6501,-4.17620137299771
2024-07-25,182,"Chicago, Illinois, United States",41.85,-87.6501,-7.54716981132075
2024-07-25,141,"Chicago, Illinois, United States",41.85,-87.6501,-0.5641748942172
2024-07-24,111,"Chicago, Illinois, United States",41.85,-87.6501,-6.86164229471316
2024-07-24,90,"Chicago, Illinois, United States",41.85,-87.6501,2.63157894736842
2024-07-24,90,"Chicago, Illinois, United States",41.85,-87.6501,-3.98671096345515
2024-07-24,111,"Chicago, Illinois, United States",41.85,-87.6501,0.0
2024-07-24,111,"Chicago, Illinois, United States",41.85,-87.6501,3.53920888272034
2024-07-24,90,"Chicago, Illinois, United States",41.85,-87.6501,0.95367847411444
2024-07-24,141,"Chicago, Illinois, United States",41.85,-87.6501,-3.30459770114942
2024-07-24,111,"Chicago, Illinois, United States",41.85,-87.6501,-0.35714285714285
2024-07-24,114,"Chicago, Illinois, United States",41.85,-87.6501,-4.16904625928041
2024-07-24,145,"Chicago, Illinois, United States",41.85,-87.6501,-3.06513409961685
2024-07-24,90,"Chicago, Illinois, United States",41.85,-87.6501,3.58034970857619
2024-07-24,90,"Chicago, Illinois, United States",41.85,-87.6501,5.09989484752892
2024-07-24,111,"Chicago, Illinois, United States",41.85,-87.6501,-6.86164229471316
2024-07-24,111,"Chicago, Illinois, United States",41.85,-87.6501,1.5015015015015
2024-07-24,90,"Chicago, Illinois, United States",41.85,-87.6501,-4.29446486191581
2024-07-24,111,"Chicago, Illinois, United States",41.85,-87.6501,-1.11910471622702
2024-07-24,141,"Chicago, Illinois, United States",41.85,-87.6501,1.49253731343284
2024-07-24,90,"Chicago, Illinois, United States",41.85,-87.6501,-2.93005671077505
2024-07-24,90,"Chicago, Illinois, United States",41.85,-87.6501,0.95367847411444
2024-07-24,90,"Chicago, Illinois, United States",41.85,-87.6501,3.58034970857619
2024-07-24,111,"Chicago, Illinois, United States",41.85,-87.6501,-6.86164229471316
2024-07-24,90,"Chicago, Illinois, United States",41.85,-87.6501,3.58034970857619
2024-07-24,90,"Chicago, Illinois, United States",41.85,-87.6501,-4.87627365356623
2024-07-24,111,"Chicago, Illinois, United States",41.85,-87.6501,-6.02836879432624
2024-07-24,111,"Chicago, Illinois, United States",41.85,-87.6501,-6.02836879432624
2024-07-24,141,"Chicago, Illinois, United States",41.85,-87.6501,-2.82631038026721
2024-07-24,175,"Chicago, Illinois, United States",41.85,-87.6501,-3.06513409961685
2024-07-24,90,"Chicago, Illinois, United States",41.85,-87.6501,-4.87627365356623
2024-07-24,111,"Chicago, Illinois, United States",41.85,-87.6501,-5.85774058577405
2024-07-24,90,"Chicago, Illinois, United States",41.85,-87.6501,0.29154518950437
2024-07-24,90,"Chicago, Illinois, United States",41.85,-87.6501,0.29154518950437
2024-07-24,141,"Chicago, Illinois, United States",41.85,-87.6501,-1.98220696113626
2024-07-24,175,"Chicago, Illinois, United States",41.85,-87.6501,-3.06513409961685
2024-07-24,90,"Chicago, Illinois, United States",41.85,-87.6501,-4.29446486191581
2024-07-24,114,"Chicago, Illinois, United States",41.85,-87.6501,-7.50305297650051
2024-07-24,111,"Chicago, Illinois, United States",41.85,-87.6501,-1.40183966729016
2024-07-24,114,"Daley Center, Illinois, United States",41.8842,-87.6303,-3.07971014492754
2024-07-24,111,"Chicago, Illinois, United States",41.85,-87.6501,-3.5
2024-07-24,90,"Chicago, Illinois, United States",41.85,-87.6501,-3.67567567567567
2024-07-23,141,"Chicago, Illinois, United States",41.85,-87.6501,-1.5460115990911
2024-07-23,145,"Chicago, Illinois, United States",41.85,-87.6501,-7.71010736764159
2024-07-23,114,"Chicago, Illinois, United States",41.85,-87.6501,-2.71718331419824
2024-07-23,141,"Chicago, Illinois, United States",41.85,-87.6501,-5.85714285714286
2024-07-23,141,"Chicago, Illinois, United States",41.85,-87.6501,3.23529411764706
2024-07-23,141,"Chicago, Illinois, United States",41.85,-87.6501,-3.98481973434535
2024-07-23,90,"North Lawndale, Illinois, United States",41.86,-87.7184,-6.07287449392713
2024-07-23,90,"Lincoln Park, Illinois, United States",41.9217,-87.6478,0.23947315905009
2024-07-23,111,"Chicago, Illinois, United States",41.85,-87.6501,-7.10404505580917
2024-07-23,90,"Chicago, Illinois, United States",41.85,-87.6501,3.1924882629108
2024-07-23,90,"Chicago, Illinois, United States",41.85,-87.6501,-4.02684563758389
2024-07-23,111,"Chicago, Illinois, United States",41.85,-87.6501,-3.63363436382438
2024-07-23,111,"Chicago, Illinois, United States",41.85,-87.6501,-7.82115820895249
2024-07-23,111,"Chicago, Illinois, United States",41.85,-87.6501,0.14245014245014
2024-07-23,111,"Chicago, Illinois, United States",41.85,-87.6501,-3.07898259705488
2024-07-23,141,"Chicago, Illinois, United States",41.85,-87.6501,-7.20723835869064
2024-07-23,90,"Chicago, Illinois, United States",41.85,-87.6501,0.69767441860465
2024-07-23,111,"Chicago, Illinois, United States",41.85,-87.6501,-5.42635658914729
2024-07-23,111,"Chicago, Illinois, United States",41.85,-87.6501,-3.32409972299169
2024-07-23,90,"Chicago, Illinois, United States",41.85,-87.6501,3.57142857142857
2024-07-23,141,"Chicago, Illinois, United States",41.85,-87.6501,0.4099175902245
2024-07-23,1053,"Chicago, Illinois, United States",41.85,-87.6501,1.84162062615101
2024-07-23,141,"Chicago, Illinois, United States",41.85,-87.6501,4.32098765432099
2024-07-23,111,"Chicago, Illinois, United States",41.85,-87.6501,-2.38095238095238
2024-07-23,111,"Chicago, Illinois, United States",41.85,-87.6501,-10.0
2024-07-23,141,"Chicago, Illinois, United States",41.85,-87.6501,-2.41545893719806
2024-07-23,141,"Chicago, Illinois, United States",41.85,-87.6501,-11.6945107398568
2024-07-23,111,"Chicago, Illinois, United States",41.85,-87.6501,-3.21946169772256
2024-07-23,90,"Chicago, Illinois, United States",41.85,-87.6501,-1.98511166253102
2024-07-23,90,"Chicago, Illinois, United States",41.85,-87.6501,-1.98511166253102
2024-07-23,114,"Chicago, Illinois, United States",41.85,-87.6501,-1.98511166253102
2024-07-23,90,"Chicago, Illinois, United States",41.85,-87.6501,-0.62537834276964
2024-07-23,111,"Chicago, Illinois, United States",41.85,-87.6501,2.91545189504373
2024-07-23,90,"Chicago, Illinois, United States",41.85,-87.6501,-5.81888847963756
2024-07-23,114,"Chicago, Illinois, United States",41.85,-87.6501,-0.64244582376579
2024-07-23,141,"Chicago, Illinois, United States",41.85,-87.6501,4.32098765432099
2024-07-23,90,"Chicago, Illinois, United States",41.85,-87.6501,-1.98511166253102
2024-07-23,114,"Chicago, Illinois, United States",41.85,-87.6501,-1.98511166253102
2024-07-23,182,"Chicago, Illinois, United States",41.85,-87.6501,-5.34351145038168
2024-07-23,111,"Chicago, Illinois, United States",41.85,-87.6501,1.26582278481012
2024-07-22,1243,"Chicago, Illinois, United States",41.85,-87.6501,-7.84313725490196
2024-07-22,90,"Chicago, Illinois, United States",41.85,-87.6501,1.10837438423645
2024-07-22,145,"Chicago, Illinois, United States",41.85,-87.6501,-0.80591000671592
2024-07-22,90,"Chicago, Illinois, United States",41.85,-87.6501,-1.69158818577271
2024-07-22,111,"Chicago, Illinois, United States",41.85,-87.6501,-0.688994159312795
2024-07-22,133,"Chicago, Illinois, United States",41.85,-87.6501,-2.02301943979933
2024-07-22,111,"Chicago, Illinois, United States",41.85,-87.6501,1.25
2024-07-22,111,"Chicago, Illinois, United States",41.85,-87.6501,-4.34782608695653
2024-07-22,111,"Chicago, Illinois, United States",41.85,-87.6501,-7.41088180112571
2024-07-22,182,"Chicago, Illinois, United States",41.85,-87.6501,0.350300601202405
2024-07-22,141,"Chicago, Illinois, United States",41.85,-87.6501,-2.83732660781841
2024-07-22,141,"Chicago, Illinois, United States",41.85,-87.6501,-2.83732660781841
2024-07-22,241,"Chicago, Illinois, United States",41.85,-87.6501,-5.87121212121212
2024-07-22,141,"Chicago, Illinois, United States",41.85,-87.6501,-2.83732660781841
2024-07-22,111,"Chicago, Illinois, United States",41.85,-87.6501,0.29239766081872
2024-07-22,141,"Chicago, Illinois, United States",41.85,-87.6501,-3.43137254901961
2024-07-22,111,"Chicago, Illinois, United States",41.85,-87.6501,-3.12849162011174
2024-07-22,175,"Chicago, Illinois, United States",41.85,-87.6501,-3.27225130890052
2024-07-22,145,"Chicago, Illinois, United States",41.85,-87.6501,-3.27225130890052
2024-07-22,175,"Chicago, Illinois, United States",41.85,-87.6501,-3.27225130890052
2024-07-22,141,"Chicago, Illinois, United States",41.85,-87.6501,-1.55261841205816
2024-07-22,111,"Chicago, Illinois, United States",41.85,-87.6501,-2.56081946222792
2024-07-22,111,"Chicago, Illinois, United States",41.85,-87.6501,2.39737550471063
2024-07-22,141,"Chicago, Illinois, United States",41.85,-87.6501,-8.0
2024-07-22,141,"Chicago, Illinois, United States",41.85,-87.6501,-6.10165118679051
2024-07-22,182,"Chicago, Illinois, United States",41.85,-87.6501,1.53609831029186
2024-07-22,145,"Chicago, Illinois, United States",41.85,-87.6501,0.54151624548736
2024-07-22,111,"Chicago, Illinois, United States",41.85,-87.6501,-0.937274693583281
2024-07-22,145,"Chicago, Illinois, United States",41.85,-87.6501,-3.27225130890052
2024-07-22,90,"Chicago, Illinois, United States",41.85,-87.6501,-1.08166576527853
2024-07-22,175,"Chicago, Illinois, United States",41.85,-87.6501,-0.80591000671592
2024-07-22,182,"Chicago, Illinois, United States",41.85,-87.6501,0.350300601202405
2024-07-22,175,"Chicago, Illinois, United States",41.85,-87.6501,-0.80591000671592
2024-07-22,145,"Chicago, Illinois, United States",41.85,-87.6501,-0.80591000671592
2024-07-22,175,"Chicago, Illinois, United States",41.85,-87.6501,0.54151624548736
2024-07-22,141,"Chicago, Illinois, United States",41.85,-87.6501,3.11614730878187
2024-07-22,141,"Chicago, Illinois, United States",41.85,-87.6501,-2.83732660781841
2024-07-22,141,"Chicago, Illinois, United States",41.85,-87.6501,-6.89655172413793
2024-07-22,114,"Chicago, Illinois, United States",41.85,-87.6501,-4.61538461538462
2024-07-22,90,"Chicago, Illinois, United States",41.85,-87.6501,-1.07424960505529
2024-07-22,90,"Chicago, Illinois, United States",41.85,-87.6501,-2.56410256410257
